tide_height,wind_speed,sea_temp,rainfall,mangrove_index,past_event,risk_level,region_name,timestamp___date,tide_zone
3.15,19.1,32.6,17.9,0.97,Cyclone,Dangerous,Odisha Coast,24-05-1985,Intertidal
2.7,42.9,29.2,6.3,0.65,Algal bloom,Caution,Mumbai Coast,20-12-2002,Offshore
2.81,36.8,25.6,6.1,0.49,None,Safe,Odisha Coast,14-10-1995,Low Tide
2.01,16,28.6,103,0.66,None,Caution,Kerala Coast,14-08-2009,High Tide
2.19,30.7,29.9,31.1,0.57,Rising sea level,Caution,West Bengal Coast,26-04-2020,Intertidal
2.6,26.4,26.5,39.9,0.78,Rising sea level,Caution,Mumbai Coast,17-04-1983,Offshore
2.94,34.5,30.7,18.7,0.58,Rising sea level,Caution,Odisha Coast,10-04-2002,Low Tide
0.83,24.3,29,45.1,0.36,Rising sea level,Caution,Mumbai Coast,06-10-2020,High Tide
1.21,23.3,22.1,22.8,0.66,Flooding,Dangerous,Tamil Nadu Coast,30-03-1995,Intertidal
2.79,43.4,28.7,64.3,0.46,Algal bloom,Caution,Gujarat Coast,28-12-2000,Offshore
1.83,25.8,27,7.3,0.74,Erosion,Caution,West Bengal Coast,21-09-1995,Low Tide
1.6,36.9,29.3,19.9,0.49,Cyclone,Dangerous,Mumbai Coast,06-11-1995,High Tide
1.25,24.3,30.4,25.8,0.61,None,Safe,Gujarat Coast,22-10-1994,Intertidal
1.67,47,28.5,11,0.73,None,Caution,Odisha Coast,01-01-2008,Offshore
1.16,18.9,32.2,46.6,0.66,Illegal dumping,Caution,Gujarat Coast,26-09-2003,Low Tide
3.25,19.6,27.6,85.8,0.75,None,Safe,West Bengal Coast,11-11-2005,High Tide
1.99,45.3,29.6,15,0.82,Erosion,Caution,Mumbai Coast,11-07-1982,Intertidal
1.97,21.7,30,10.9,0.49,None,Safe,Tamil Nadu Coast,23-02-1981,Offshore
2.35,46.2,27.8,14,0.69,None,Caution,Odisha Coast,13-01-1986,Low Tide
2.58,37.7,29.9,42.1,0.1,None,Safe,Mumbai Coast,16-07-2009,High Tide
2.57,25.1,26.5,22.8,0.74,None,Safe,West Bengal Coast,25-01-1983,Intertidal
2.64,5.2,26.9,1,0.65,None,Safe,Odisha Coast,30-10-2010,Offshore
1.62,26.8,24.7,17.2,0.52,None,Safe,Kerala Coast,08-08-1982,Low Tide
1.82,28.2,28.6,0.4,0.76,Erosion,Caution,Gujarat Coast,25-05-1986,High Tide
2.46,41,28.8,33.2,0.91,None,Safe,West Bengal Coast,17-09-1994,Intertidal
1.68,46.1,30.9,8.8,0.61,None,Caution,Kerala Coast,21-02-1986,Offshore
2,18.8,30,14.1,0.53,None,Safe,Mumbai Coast,30-03-1987,Low Tide
2.24,36.6,27.3,35.3,0.73,Algal bloom,Caution,Tamil Nadu Coast,07-07-2007,High Tide
2.47,36.2,25.1,1,0.46,Cyclone,Dangerous,Odisha Coast,17-08-1992,Intertidal
0.93,39.9,29.1,3.8,0.58,Cyclone,Dangerous,Gujarat Coast,08-03-2018,Offshore
2.43,33,30.8,11.2,0.92,None,Safe,Odisha Coast,08-02-1985,Low Tide
1.86,3.7,29.9,5.7,0.71,None,Safe,Mumbai Coast,27-05-2010,High Tide
2.42,25.1,30.7,9.1,0.36,Algal bloom,Caution,Odisha Coast,07-10-2016,Intertidal
2.47,13.1,27.5,138.7,0.38,Flooding,Dangerous,Gujarat Coast,29-03-2010,Offshore
2.96,24.6,26.8,38.4,0.73,None,Safe,Mumbai Coast,03-07-1996,Low Tide
2.81,38.8,26.2,47.4,0.86,None,Safe,Odisha Coast,22-01-2000,High Tide
2.81,30.7,27.9,60.8,0.41,None,Safe,Tamil Nadu Coast,15-11-2015,Intertidal
2.87,40.8,27.8,9.2,0.78,None,Safe,West Bengal Coast,11-06-1997,Offshore
2.17,31.1,28.5,7.8,0.94,Algal bloom,Caution,Mumbai Coast,05-11-2018,Low Tide
2.02,11.4,27.7,5.9,1,Cyclone,Dangerous,West Bengal Coast,30-05-1997,High Tide
2.52,3.3,27.7,39,0.76,None,Safe,Mumbai Coast,12-07-2001,Intertidal
2.44,28.8,26.1,25,0.79,None,Safe,Tamil Nadu Coast,16-04-2019,Offshore
1.81,24.4,30.4,5.9,0.32,Illegal dumping,Caution,West Bengal Coast,02-11-1988,Low Tide
2.24,15.3,28.2,10.4,1,Erosion,Caution,Kerala Coast,08-03-1990,High Tide
1.98,6.6,27.6,15.5,0.6,Rising sea level,Caution,Gujarat Coast,08-04-2011,Intertidal
1.49,18.2,26.1,16.5,0.53,None,Safe,Kerala Coast,18-05-2019,Offshore
2.77,24.7,24.7,48.3,0.65,Cyclone,Dangerous,Odisha Coast,29-06-1986,Low Tide
2.03,35,31.3,10.5,0.97,None,Safe,Tamil Nadu Coast,01-12-1987,High Tide
3.23,29.3,29.4,52.6,1,None,Safe,Kerala Coast,14-04-1990,Intertidal
1.02,46.3,23.9,12.8,0.72,None,Caution,Mumbai Coast,27-07-1991,Offshore
1.67,14.6,29.9,30.2,0.88,Cyclone,Dangerous,Odisha Coast,04-04-1980,Low Tide
2.02,37.6,30.3,58.6,0.71,None,Safe,Odisha Coast,28-04-1987,High Tide
2.68,27.6,28.3,52.4,0.51,Erosion,Caution,Kerala Coast,20-11-1998,Intertidal
2.24,35.3,32,1.3,0.97,None,Safe,Kerala Coast,13-10-2007,Offshore
2.19,21.8,28.5,5.1,0.59,None,Safe,Tamil Nadu Coast,04-03-1982,Low Tide
1.32,39.9,24.5,14.3,0.98,None,Safe,Gujarat Coast,14-06-2007,High Tide
1.31,30.5,28.9,12.4,0.93,None,Safe,Kerala Coast,17-10-1985,Intertidal
2.19,18.8,28.6,22.5,0.81,None,Safe,Kerala Coast,28-10-1995,Offshore
1.18,26.9,26.5,63.7,1,None,Safe,West Bengal Coast,02-09-2013,Low Tide
1.68,24.1,29.4,2.6,1,None,Safe,Mumbai Coast,14-07-2011,High Tide
2.3,32.9,23.8,13.2,0.67,None,Safe,West Bengal Coast,01-10-2018,Intertidal
1.41,12.8,30.5,4.7,0.55,Cyclone,Dangerous,West Bengal Coast,03-06-2010,Offshore
2.96,26.6,25.8,49.4,0.36,None,Safe,Odisha Coast,16-07-2009,Low Tide
2.73,31.7,25.5,73.5,1,Cyclone,Dangerous,Gujarat Coast,16-03-2011,High Tide
1.06,27.4,27.7,14.3,0.62,Cyclone,Dangerous,Mumbai Coast,04-08-2015,Intertidal
1.44,43.2,29.1,2.4,0.9,None,Safe,Tamil Nadu Coast,18-11-1996,Offshore
0.63,36.3,28.4,33.8,0.57,Erosion,Caution,Tamil Nadu Coast,25-03-1982,Low Tide
1.53,26.9,26.1,26.3,0.98,Cyclone,Dangerous,Kerala Coast,11-12-1980,High Tide
2.46,29.6,26.7,9.6,0.57,None,Safe,Kerala Coast,10-11-2008,Intertidal
1.75,30.5,25.2,48,0.49,Rising sea level,Caution,Tamil Nadu Coast,03-06-2003,Offshore
2.28,31.8,27.4,81.9,0.66,Erosion,Caution,Kerala Coast,09-09-1986,Low Tide
1.09,5.1,30.7,18,0.6,Illegal dumping,Caution,Gujarat Coast,18-08-2008,High Tide
2.48,23.4,28,18.3,0.81,Algal bloom,Caution,West Bengal Coast,02-06-2008,Intertidal
1.67,9.2,30.1,7.8,0.69,None,Safe,Kerala Coast,23-04-2001,Offshore
2.01,42.3,31.6,19.3,0.81,None,Safe,Odisha Coast,28-08-2010,Low Tide
1.94,26.3,26.5,12.7,0.65,Algal bloom,Caution,Kerala Coast,31-05-2011,High Tide
1.24,24.7,27.5,7.9,0.58,Illegal dumping,Caution,Mumbai Coast,11-09-1982,Intertidal
1.31,37.8,33.4,1.5,0.59,Cyclone,Dangerous,Gujarat Coast,30-04-2001,Offshore
2.58,32.1,31.6,6.4,1,Rising sea level,Caution,Mumbai Coast,01-12-2006,Low Tide
2.24,13.5,23.8,4.9,0.74,None,Safe,Mumbai Coast,07-04-1982,High Tide
2.63,26.1,29,17.2,0.34,None,Safe,Odisha Coast,26-11-2009,Intertidal
2.19,23,28,20.3,0.61,Rising sea level,Caution,Gujarat Coast,01-09-1989,Offshore
2.09,6.1,30.1,20.6,0.72,Flooding,Dangerous,Gujarat Coast,27-07-1999,Low Tide
0.96,18.7,26.1,10.8,1,Illegal dumping,Caution,Gujarat Coast,09-03-1992,High Tide
1.84,24.8,25.9,12,0.89,Flooding,Dangerous,Gujarat Coast,01-05-2017,Intertidal
1.98,25.6,26.3,39.5,0.53,None,Safe,Gujarat Coast,19-06-2010,Offshore
3.17,9.2,26.6,14.2,1,Cyclone,Dangerous,Odisha Coast,12-08-1990,Low Tide
2.41,40.8,30,96.9,0.69,Rising sea level,Caution,Kerala Coast,25-04-1996,High Tide
2.92,25.8,25,12.7,0.92,Cyclone,Dangerous,Mumbai Coast,06-05-1980,Intertidal
2.36,27.5,26.4,23.1,0.49,None,Safe,Gujarat Coast,12-09-1988,Offshore
1.57,31.8,23.5,1.1,0.27,None,Safe,Kerala Coast,18-10-2010,Low Tide
2.07,17.5,30.5,23.3,0.45,Cyclone,Dangerous,Kerala Coast,30-01-2004,High Tide
2.14,32.5,31.2,41.9,0.11,None,Safe,Mumbai Coast,15-11-2011,Intertidal
1.44,22.6,27.2,62.8,1,Algal bloom,Caution,Odisha Coast,29-06-1996,Offshore
1.77,16.2,27.3,130.3,0.74,None,Caution,Tamil Nadu Coast,27-12-1993,Low Tide
1.88,33.9,29.1,7.3,0.53,None,Safe,Tamil Nadu Coast,09-05-1991,High Tide
2.96,44.9,31.7,18.8,0.78,Flooding,Dangerous,Kerala Coast,14-09-1999,Intertidal
0.75,35.7,29,13.2,0.73,None,Safe,West Bengal Coast,07-02-2012,Offshore
2.72,38.1,26.3,18.3,0.81,Erosion,Caution,West Bengal Coast,25-08-2011,Low Tide
1.44,20.8,24,3.8,0.92,None,Safe,Mumbai Coast,22-03-1989,High Tide
1.18,7.8,25.2,42.7,0.65,Illegal dumping,Caution,Tamil Nadu Coast,25-05-1990,Intertidal
2.71,44.9,28.2,52.9,0.54,None,Safe,Kerala Coast,23-07-2017,Offshore
2.44,51.7,26.4,13.1,0.85,None,Caution,Odisha Coast,27-11-1984,Low Tide
2.75,45.5,28.5,7.2,0.84,Rising sea level,Caution,Tamil Nadu Coast,06-04-2010,High Tide
2.48,23,26.6,3.3,0.72,Flooding,Dangerous,Kerala Coast,11-09-1995,Intertidal
3.24,13.1,25.4,25.3,1,None,Safe,Kerala Coast,08-07-1989,Offshore
2.34,14.2,25.1,8.2,0.62,Illegal dumping,Caution,Gujarat Coast,10-05-1989,Low Tide
1.91,6.8,31.9,52.9,0.54,Cyclone,Dangerous,Odisha Coast,03-07-1984,High Tide
2.21,25.7,30.2,24.5,0.78,Illegal dumping,Caution,Gujarat Coast,25-05-2020,Intertidal
2.75,46.3,32.3,22.8,0.58,Cyclone,Dangerous,Mumbai Coast,23-09-2005,Offshore
1.53,25.3,29.3,18,0.79,None,Safe,Gujarat Coast,18-04-1988,Low Tide
1.61,30.6,26.9,1,0.55,None,Safe,Gujarat Coast,12-11-1987,High Tide
1.81,43.5,31.3,59.1,0.63,None,Safe,Tamil Nadu Coast,30-05-1988,Intertidal
0.74,22.2,27.9,21.8,1,Cyclone,Dangerous,West Bengal Coast,28-01-1985,Offshore
2.08,51.4,28.6,112.8,0.63,None,Caution,Kerala Coast,04-01-1991,Low Tide
0.87,50.9,27.9,17,0.56,None,Caution,Odisha Coast,06-10-1992,High Tide
2.03,25.4,20.6,27.2,0.91,None,Safe,Gujarat Coast,01-11-1997,Intertidal
2.52,20.1,32,1.3,0.51,None,Safe,Odisha Coast,10-10-1993,Offshore
1.71,35.4,29.2,22,0.58,Erosion,Caution,West Bengal Coast,09-12-2018,Low Tide
3.01,22.8,28.8,31.8,0.8,Cyclone,Dangerous,West Bengal Coast,01-06-1987,High Tide
1.12,13.1,27.8,33.2,0.87,Flooding,Dangerous,Gujarat Coast,07-01-2012,Intertidal
2.71,42.4,28.4,32.3,0.92,Illegal dumping,Caution,Mumbai Coast,22-06-1999,Offshore
2.41,41.6,26.5,5.6,0.57,Cyclone,Dangerous,Gujarat Coast,28-01-2006,Low Tide
0.97,28.9,29.5,81.5,0.81,Illegal dumping,Caution,Tamil Nadu Coast,24-12-2002,High Tide
3.63,11.8,24.7,117.4,0.62,None,Caution,Kerala Coast,08-08-1989,Intertidal
1.96,12.2,28.5,1.7,0.59,None,Safe,Mumbai Coast,04-09-1997,Offshore
1.47,28.3,29.4,60.6,0.92,None,Safe,Gujarat Coast,14-07-1991,Low Tide
1.16,21,27.5,7.5,0.6,None,Safe,Odisha Coast,16-03-2016,High Tide
1.87,22.9,28.9,25.7,0.75,Rising sea level,Caution,Mumbai Coast,27-10-2001,Intertidal
1.92,39.3,25.5,9.1,0.73,Cyclone,Dangerous,Mumbai Coast,01-01-2004,Offshore
2.06,35.8,25.6,75.6,0.51,None,Safe,Gujarat Coast,01-12-2019,Low Tide
1.82,43.5,28.6,2.4,0.87,Algal bloom,Caution,Mumbai Coast,20-06-1981,High Tide
2.38,15.1,29.7,15.2,0.8,Cyclone,Dangerous,Odisha Coast,13-06-1984,Intertidal
1.77,22.9,23.3,12.3,0.34,None,Safe,West Bengal Coast,28-03-2008,Offshore
0.84,36.1,29.3,8.7,0.75,Cyclone,Dangerous,Mumbai Coast,30-10-2001,Low Tide
1.91,32.4,26.6,22.8,0.56,Rising sea level,Caution,West Bengal Coast,26-06-2003,High Tide
0.58,45.4,27.5,3.1,0.9,Erosion,Caution,Odisha Coast,04-02-2002,Intertidal
2.21,32,24.7,27.7,0.44,Cyclone,Dangerous,Gujarat Coast,31-05-2011,Offshore
1.41,49.2,25.9,86.7,0.64,None,Caution,Kerala Coast,23-09-2003,Low Tide
2.1,33.5,30.4,35.9,0.77,None,Safe,Mumbai Coast,28-07-2003,High Tide
2.79,39.7,28.1,43.3,0.71,None,Safe,Kerala Coast,08-10-1997,Intertidal
1.43,23.1,27,9.8,0.84,Flooding,Dangerous,Odisha Coast,09-11-1989,Offshore
2.64,27.2,27.7,8.6,0.43,None,Safe,Mumbai Coast,28-07-1998,Low Tide
1.74,37.9,29.2,16,1,None,Safe,West Bengal Coast,18-03-2016,High Tide
3.05,46.4,29.1,1,0.79,Rising sea level,Caution,Tamil Nadu Coast,15-01-2005,Intertidal
1.78,35.8,27.8,64,0.94,Erosion,Caution,Kerala Coast,11-08-1993,Offshore
1.5,26,30.7,3.4,0.86,Cyclone,Dangerous,Mumbai Coast,24-09-2015,Low Tide
2.41,43.5,30.4,51.3,0.7,None,Safe,Kerala Coast,07-12-2016,High Tide
1.74,0.7,29,1.9,0.47,None,Safe,Mumbai Coast,20-04-1983,Intertidal
1.5,9.9,28.1,38,0.6,None,Safe,Gujarat Coast,17-06-2015,Offshore
1.71,35.2,29.6,3.6,0.99,Cyclone,Dangerous,West Bengal Coast,16-09-2013,Low Tide
1.97,27.2,28.8,0.9,0.95,None,Safe,Kerala Coast,13-06-1985,High Tide
2.81,34.3,30.7,28,0.59,Erosion,Caution,Tamil Nadu Coast,05-07-1994,Intertidal
0.84,27.8,30.2,7.2,0.19,Illegal dumping,Caution,Tamil Nadu Coast,02-08-2015,Offshore
2.01,33.9,25.5,27.6,0.66,None,Safe,Odisha Coast,12-10-1989,Low Tide
2.37,17.2,25.3,17.8,0.65,None,Safe,Mumbai Coast,11-05-1996,High Tide
2.12,33.8,26.2,2.5,0.66,Algal bloom,Caution,Kerala Coast,19-11-2016,Intertidal
2.79,38.9,30.4,59.2,0.8,Rising sea level,Caution,Odisha Coast,21-04-1997,Offshore
1.96,41.6,24.1,13.2,0.86,Rising sea level,Caution,Kerala Coast,29-12-1991,Low Tide
1.89,51.2,29,29.2,0.88,None,Caution,Mumbai Coast,24-10-2013,High Tide
2.36,29.9,28.9,15.3,0.78,None,Safe,Tamil Nadu Coast,21-05-2016,Intertidal
2.06,30.3,30.9,20.4,0.38,Flooding,Dangerous,Gujarat Coast,09-01-1993,Offshore
1.77,8.7,28.5,7.9,0.64,Algal bloom,Caution,Tamil Nadu Coast,06-06-1987,Low Tide
2.31,20.6,24.6,4.9,1,None,Safe,Odisha Coast,17-06-2008,High Tide
1.61,24.7,25.6,17.2,0.77,Cyclone,Dangerous,West Bengal Coast,20-04-1995,Intertidal
1.63,39.6,25,12.8,0.77,Flooding,Dangerous,Gujarat Coast,21-12-2010,Offshore
1.68,19.7,26.7,10.9,0.76,None,Safe,Odisha Coast,24-08-1982,Low Tide
2.81,36.6,27.5,24.6,0.77,Rising sea level,Caution,Mumbai Coast,15-07-1993,High Tide
0.07,27,25.1,25.8,0.27,None,Safe,Gujarat Coast,03-09-2016,Intertidal
2.24,24.9,31.7,1,0.66,Flooding,Dangerous,Odisha Coast,25-05-1989,Offshore
2.02,30,24.7,9.1,0.69,Cyclone,Dangerous,Mumbai Coast,19-11-1981,Low Tide
0.99,22.3,31.4,11.7,0.93,None,Safe,Tamil Nadu Coast,14-08-1991,High Tide
2.19,21.9,31,2.2,0.71,Algal bloom,Caution,West Bengal Coast,18-02-1990,Intertidal
2.29,6.5,30.2,5.9,0.4,Flooding,Dangerous,Mumbai Coast,13-05-2003,Offshore
2.35,24,26.3,1.2,0.78,Rising sea level,Caution,Kerala Coast,20-07-2020,Low Tide
0.41,21.2,28.9,122.8,0.56,None,Caution,Mumbai Coast,10-03-1994,High Tide
2.82,20.8,24.8,29.3,0.48,Algal bloom,Caution,Mumbai Coast,24-02-2007,Intertidal
1.56,32,30.3,2,0.55,Cyclone,Dangerous,West Bengal Coast,06-06-2017,Offshore
2.41,34.9,27.8,0.5,0.8,Cyclone,Dangerous,Kerala Coast,10-05-1998,Low Tide
2.44,29.8,27,27.9,0.93,Rising sea level,Caution,Odisha Coast,09-02-1992,High Tide
1.47,38.9,24.9,12.7,0.79,None,Safe,Odisha Coast,03-05-2007,Intertidal
2.4,33.9,21.8,34,0.81,None,Safe,Mumbai Coast,25-10-1984,Offshore
1.77,23.5,25.4,56.5,0.79,Cyclone,Dangerous,Kerala Coast,23-03-2011,Low Tide
0.76,21.4,30.8,20.1,0.72,None,Safe,Kerala Coast,19-02-2005,High Tide
2.7,30.8,27,4.6,0.83,Rising sea level,Caution,West Bengal Coast,15-08-2008,Intertidal
1.53,33.9,27.6,33.5,0.26,Cyclone,Dangerous,Tamil Nadu Coast,18-10-1986,Offshore
1.49,43.8,29.6,68.6,0.72,None,Safe,Odisha Coast,23-01-2002,Low Tide
1.76,41.3,32.5,19.1,0.51,Flooding,Dangerous,West Bengal Coast,09-08-1982,High Tide
2.16,20.5,31.3,25.2,0.91,None,Safe,Gujarat Coast,28-05-2004,Intertidal
1.97,25.8,25.6,9.1,0.67,Cyclone,Dangerous,Odisha Coast,16-09-2011,Offshore
2.33,35.1,23.1,10.6,0.71,None,Safe,West Bengal Coast,10-09-1985,Low Tide
1.2,39.8,33.9,29.2,0.43,None,Safe,Odisha Coast,10-06-1987,High Tide
1.55,38.3,33.7,57.8,0.88,None,Safe,Tamil Nadu Coast,24-10-2008,Intertidal
1.93,26.2,28.5,21.8,0.81,Algal bloom,Caution,Gujarat Coast,03-09-2011,Offshore
3.14,12,24.8,34.3,0.8,None,Safe,Tamil Nadu Coast,21-05-1992,Low Tide
1.93,15,30.4,4.1,0.55,None,Safe,Gujarat Coast,15-07-2006,High Tide
2.65,30.3,27.7,5.2,0.56,None,Safe,Mumbai Coast,18-03-2003,Intertidal
2.02,31.1,27.7,16.7,0.74,None,Safe,West Bengal Coast,07-01-2000,Offshore
1.71,13.8,30.2,4.3,0.57,Rising sea level,Caution,Gujarat Coast,31-12-2011,Low Tide
1.85,27.5,28.8,22.2,0.78,None,Safe,Tamil Nadu Coast,04-09-1999,High Tide
1.9,34.6,25,7.6,0.31,Erosion,Caution,Odisha Coast,27-08-1985,Intertidal
2.36,13.2,27.2,34.5,0.61,Cyclone,Dangerous,Gujarat Coast,07-02-1982,Offshore
2.82,40.3,29.7,36.3,1,Cyclone,Dangerous,West Bengal Coast,11-11-2020,Low Tide
2.22,22.5,29.3,13.7,0.78,None,Safe,Gujarat Coast,12-01-1995,High Tide
2.71,42.1,28.7,4.4,0.73,Illegal dumping,Caution,Kerala Coast,19-10-2010,Intertidal
1.42,20.6,30.3,22.9,1,None,Safe,Odisha Coast,04-03-2014,Offshore
1.75,14.7,27.1,108.5,0.28,Cyclone,Dangerous,West Bengal Coast,12-03-1998,Low Tide
1.57,21.5,28.4,21.4,0.55,Illegal dumping,Caution,West Bengal Coast,01-12-1993,High Tide
2.19,25.9,19.6,0.8,0.63,Rising sea level,Caution,Mumbai Coast,29-04-1994,Intertidal
1.78,22.3,26.9,0.4,0.85,Cyclone,Dangerous,Tamil Nadu Coast,06-05-2008,Offshore
2.44,24.4,29.9,8.5,0.86,Illegal dumping,Caution,Mumbai Coast,12-06-2011,Low Tide
1.44,31,27,4.8,0.54,Algal bloom,Caution,West Bengal Coast,15-11-1995,High Tide
2.03,24.9,26.8,36.9,0.88,None,Safe,Odisha Coast,07-01-2005,Intertidal
2.41,26.2,25.4,41,0.63,None,Safe,Gujarat Coast,27-06-1993,Offshore
0.76,6.5,30.5,6.6,0.92,None,Safe,Gujarat Coast,21-06-1996,Low Tide
3.27,31.7,29.4,8.7,0.51,None,Safe,Odisha Coast,17-02-1989,High Tide
1.83,25.9,30.1,5.9,0.68,Flooding,Dangerous,West Bengal Coast,16-10-2013,Intertidal
0.78,46.3,23.7,52.6,0.61,Cyclone,Dangerous,Gujarat Coast,03-01-2002,Offshore
2.09,15.7,27.6,15.4,0.89,None,Safe,Gujarat Coast,31-10-2015,Low Tide
2.02,5.3,27.3,23.5,0.61,Rising sea level,Caution,Gujarat Coast,05-05-1993,High Tide
1.95,34.4,27.3,11.8,0.69,None,Safe,Tamil Nadu Coast,21-01-1984,Intertidal
2.59,31.2,26.5,21.9,0.79,Illegal dumping,Caution,Tamil Nadu Coast,20-08-2007,Offshore
2.45,14.9,27.1,10.7,0.8,Illegal dumping,Caution,Kerala Coast,06-04-1997,Low Tide
2.18,8.6,30.1,9.1,0.86,Rising sea level,Caution,Mumbai Coast,13-06-1989,High Tide
2.27,45.4,23.2,22.1,0.74,Flooding,Dangerous,Odisha Coast,22-07-2013,Intertidal
1.94,44,32.4,19.7,0.62,None,Safe,Odisha Coast,27-06-2019,Offshore
3.07,2.8,29.2,7.6,0.64,Cyclone,Dangerous,Odisha Coast,24-02-1980,Low Tide
1.11,21.5,27.9,3.6,0.7,None,Safe,Kerala Coast,04-12-2000,High Tide
2.08,47,30.3,10.1,0.74,None,Caution,Tamil Nadu Coast,03-06-2007,Intertidal
2.04,21.3,24.4,11.8,0.67,Cyclone,Dangerous,West Bengal Coast,06-12-2016,Offshore
2.49,21.1,26.3,21.8,0.7,None,Safe,West Bengal Coast,24-06-1989,Low Tide
1.49,23.6,27.7,54.1,0.43,Illegal dumping,Caution,Kerala Coast,10-11-2010,High Tide
0.95,13.5,31.4,0.8,0.82,Rising sea level,Caution,West Bengal Coast,12-04-1982,Intertidal
2.09,6.5,27.9,6.1,0.73,None,Safe,Odisha Coast,01-07-2014,Offshore
2.17,39.6,29.1,4.7,0.88,Cyclone,Dangerous,Mumbai Coast,10-02-2010,Low Tide
2.89,4.9,26.5,15.4,0.7,None,Safe,Gujarat Coast,20-04-1996,High Tide
1.24,30,29.2,12.4,0.39,Rising sea level,Caution,Tamil Nadu Coast,20-02-2019,Intertidal
2.69,37.6,32.2,28.7,0.64,Algal bloom,Caution,Tamil Nadu Coast,19-02-2019,Offshore
3.42,9.6,30.5,6.1,0.66,None,Safe,Kerala Coast,31-03-2009,Low Tide
1.77,15.9,27.8,19.9,0.83,None,Safe,Tamil Nadu Coast,18-07-2018,High Tide
1.23,41.6,29.7,47.4,0.33,None,Safe,Odisha Coast,29-04-2003,Intertidal
1.76,33.4,29.4,53.1,0.71,Illegal dumping,Caution,West Bengal Coast,09-10-1999,Offshore
2.01,19.6,29.3,70.2,0.79,None,Safe,Odisha Coast,23-01-1989,Low Tide
2.34,41.4,30.8,32.6,0.58,None,Safe,Kerala Coast,13-01-1989,High Tide
1.65,41.5,30.8,52,0.71,Rising sea level,Caution,Odisha Coast,28-05-1998,Intertidal
2.93,30.2,27.7,5.9,0.59,Rising sea level,Caution,West Bengal Coast,06-10-1999,Offshore
1.33,16.2,29.6,4.8,0.57,Rising sea level,Caution,Mumbai Coast,16-04-2001,Low Tide
0.96,22,27,0.1,0.63,Cyclone,Dangerous,Kerala Coast,23-01-1990,High Tide
2.66,30.4,25.7,27,0.57,Algal bloom,Caution,Mumbai Coast,12-05-1988,Intertidal
0.64,24.7,27.3,61,0.82,Cyclone,Dangerous,Gujarat Coast,02-03-2017,Offshore
1.88,38.3,27.8,4.6,0.57,None,Safe,Mumbai Coast,27-10-2001,Low Tide
3.87,8.6,23.8,22.3,0.54,Cyclone,Dangerous,Gujarat Coast,13-11-1985,High Tide
1.99,9.1,30.2,30.2,1,None,Safe,Gujarat Coast,04-04-1994,Intertidal
1.33,29.2,21.1,57.8,0.87,None,Safe,Mumbai Coast,07-01-2006,Offshore
1.97,21.1,34.8,22.9,0.36,Rising sea level,Caution,Kerala Coast,02-03-2011,Low Tide
1.97,19.5,31.8,77.4,0.56,None,Safe,West Bengal Coast,13-12-1986,High Tide
2.1,5.8,27.3,9.3,0.74,Rising sea level,Caution,Odisha Coast,02-05-2013,Intertidal
2.4,27.2,28,9.5,0.76,None,Safe,Odisha Coast,13-06-1992,Offshore
1.38,26.4,28.8,17.2,0.43,None,Safe,West Bengal Coast,21-05-1995,Low Tide
3.01,34.8,26.5,10.6,0.91,Cyclone,Dangerous,Gujarat Coast,17-11-2002,High Tide
2.15,27.8,28.5,0,0.85,Flooding,Dangerous,Gujarat Coast,20-02-2014,Intertidal
2.44,25.4,27.6,29,0.79,Cyclone,Dangerous,Kerala Coast,07-02-1998,Offshore
1.62,41.1,27.8,30.7,0.94,Rising sea level,Caution,Tamil Nadu Coast,14-09-1993,Low Tide
2.77,11.3,28.5,30.2,0.78,None,Safe,Mumbai Coast,02-04-1982,High Tide
1.85,33.4,24.7,9.3,0.78,Rising sea level,Caution,Gujarat Coast,01-08-1982,Intertidal
2.17,6.9,28.1,16.3,0.98,None,Safe,Odisha Coast,14-02-2019,Offshore
1.44,16.9,28.4,9.8,0.9,Rising sea level,Caution,Kerala Coast,02-11-1996,Low Tide
1.4,12.4,28.3,0.4,0.55,None,Safe,Mumbai Coast,12-02-1992,High Tide
2.41,36.4,27.5,18.2,0.81,Erosion,Caution,Kerala Coast,19-07-2004,Intertidal
1.73,26.2,30.8,2.9,0.58,Algal bloom,Caution,Mumbai Coast,07-01-1986,Offshore
1.49,26.8,27.1,1.8,0.79,None,Safe,Mumbai Coast,26-01-2011,Low Tide
1.61,13.7,28.6,31,0.79,Rising sea level,Caution,West Bengal Coast,13-08-1991,High Tide
2.42,23.4,31.2,0.2,0.45,None,Safe,Gujarat Coast,12-02-1990,Intertidal
1.62,17.8,27.8,70.3,0.68,None,Safe,Kerala Coast,14-06-1989,Offshore
1.93,31.6,28.5,15.9,0.75,Flooding,Dangerous,Kerala Coast,06-12-2004,Low Tide
2.01,15.1,27.8,89.7,0.62,None,Safe,West Bengal Coast,11-12-2017,High Tide
0.85,43,31.1,1.3,0.76,None,Safe,Odisha Coast,01-08-1983,Intertidal
1.12,6.9,27.4,19.3,0.85,Cyclone,Dangerous,Odisha Coast,09-06-1991,Offshore
2.2,17.3,31.2,9.5,0.69,Erosion,Caution,Gujarat Coast,01-11-2003,Low Tide
1.56,47.1,27.7,40.8,0.74,None,Caution,Gujarat Coast,08-09-2007,High Tide
